1935484.8795061791,966987.5186411089
1935484.7443274409,966987.3728124172
1935484.640103593,966987.2648591609
1935484.5692217695,966987.1937974535
1935484.3438600944,966986.9805860553
1935484.2663697954,966986.9117501843
1935484.1409759708,966986.8050800129
1935483.9014190051,966986.6172669304
1935483.7910592519,966986.5373754356
1935483.657170925,966986.4462184976
1935483.5194533516,966986.3588907613
1935483.4054786954,966986.2910174553
1935483.2716248462,966986.2144751012
1935483.0998225885,966986.1197725043
1935482.955141646,966986.0416024238
1935482.7938099054,966985.9577477847
1935482.6824863611,966985.9035472805
1935482.5306803582,966985.8349188255
1935482.3897669248,966985.7763382974
1935482.2672576301,966985.7291200925
1935482.0547962491,966985.6534332432
1935481.950166257,966985.618150192
1935481.8093558212,966985.5722609097
1935481.577115085,966985.5003979787
1935481.4653253614,966985.4672122392
1935481.313002534,966985.4231234657
1935481.1590177796,966985.3800527961
1935481.0602280945,966985.3532200016
1935480.935693855,966985.3201457363
1935480.7709334637,966985.2777196454
1935480.5958993891,966985.2353656723
1935480.483566944,966985.2097707468
1935480.3294613517,966985.1768319036
1935480.1259059438,966985.1378003564
1935479.9967334091,966985.1157079275
1935479.7198170577,966985.075526073
1935479.4300075502,966985.0419265501
1935479.278232652,966985.0269677676
1935479.0637759608,966985.0079882763
1935478.7059707546,966984.9805978488
1935478.3467198324,966984.9567850673
1935478.0532494015,966984.9390184361
1935477.9311879335,966984.9318855375
1935477.7919869006,966984.9238204428
1935477.5387293226,966984.9093034988
1935477.3637872345,966984.8990616744
1935477.2409439767,966984.8907360157
1935477.0322158982,966984.8765471479
1935476.9031288712,966984.8660478205
1935476.5345126656,966984.8303778459
1935476.278879921,966984.8013141208
1935475.9279472416,966984.7552325574
1935475.7279984506,966984.7247326153
1935475.4404247873,966984.6777790991
1935475.2865579773,966984.6526474549
1935475.094127695,966984.6219819811
1935474.9686438844,966984.6025615926
1935474.7870661095,966984.57559824
1935474.6786656338,966984.560284163
1935474.4891971794,966984.5345449222
1935474.333616826,966984.5138952909
1935474.183770551,966984.4940696731
1935474.073298625,966984.4794445949
1935473.9329442547,966984.4607492691
1935473.749749537,966984.4361915877
1935473.6046372126,966984.4166567009
1935473.4892757484,966984.4010721123
1935473.205391618,966984.362587854
1935473.0004962378,966984.3347296919
1935472.8395494025,966984.3128687948
1935472.6556079157,966984.2878805869
1935472.5126554533,966984.2684180866
1935472.355200842,966984.2464710482
1935472.2053333907,966984.2267525549
1935472.096590583,966984.2134119385
1935471.954146458,966984.1971298191
1935471.8153061378,966984.1824989514
1935471.6369498945,966984.1657514824
1935471.3995372397,966984.1470308647
1935471.298872596,966984.1408843875
1935471.1273289914,966984.1318546615
1935470.9589894286,966984.1233231124
1935470.8378370628,966984.1167554508
1935470.7053906287,966984.1089336436
1935470.598191903,966984.1020216653
1935470.4678984708,966984.0928840718
1935470.3381599819,966984.0826697235
1935470.1448969427,966984.0658088215
1935470.0006435765,966984.0527897676
1935469.8435520448,966984.0383123216
1935469.6940971143,966984.0248574222
1935469.5941671343,966984.0169448168
1935469.4896437712,966984.0094257563
1935469.3247427016,966983.9988714227
1935469.201443059,966983.992063361
1935468.9610797158,966983.9815668915
1935468.7810735065,966983.976165564
1935468.6490424508,966983.9738292537
1935468.5026824342,966983.9726975713
1935468.2747844635,966983.9728189511
1935468.0562535576,966983.9734166141
1935467.857611274,966983.9736974688
1935467.6938776677,966983.9732239273
1935467.5400788975,966983.9719971548
1935467.2606882777,966983.9675534503
1935467.0867183257,966983.963749369
1935466.9647170117,966983.9608718953
1935466.7027255741,966983.9545034001
1935466.4017072087,966983.9475055913
1935466.2702297876,966983.9444892029
1935466.036829654,966983.9391908587
1935465.7079423198,966983.9319352084
1935465.564540356,966983.9287883948
1935465.3794151112,966983.9247806111
1935465.2239949028,966983.9213675621
1935464.9871936615,966983.9156504639
1935464.8101524664,966983.9115444196
1935464.5962879793,966983.9081927545
1935464.2618558004,966983.9072040569
1935464.0864247968,966983.9098459744
1935463.877657487,966983.9147428239
1935463.5148263164,966983.9228413221
1935463.3803862962,966983.924906564
1935463.1945091647,966983.9263723617
1935462.9928373178,966983.9270523547
1935462.7422097302,966983.9272764472
1935462.5498502972,966983.9273961929
1935462.299276334,966983.9276346877
1935462.0074767782,966983.9280874516
1935461.8238482946,966983.9284952844
1935461.6816003548,966983.9288389378
1935461.5803204211,966983.9290792163
1935461.3878607843,966983.9296124642
1935461.2429818723,966983.9299980277
1935460.8765140295,966983.9310299619
1935460.626977112,966983.9317248667
1935460.4590861732,966983.9322023848
1935460.2583882643,966983.9327295598
1935460.151869022,966983.9330380392
1935459.9190443219,966983.9336955701
1935459.6919784637,966983.9343376487
1935459.4970401349,966983.934895123
1935459.3280658189,966983.9353593873
1935459.1999601324,966983.935706603
1935458.910546203,966983.9365180153
1935458.7077587738,966983.937078474
1935458.318850613,966983.9381779967
1935458.085179422,966983.9388490114
1935457.8681596837,966983.9394988752
1935457.6711223419,966983.9370996351
1935457.5554847363,966983.9381788515
1935457.1199127801,966983.9414404851
1935456.9261593958,966983.9421621533
1935456.613298034,966983.9430266906
1935456.2094996953,966983.9445769815
1935456.0235358593,966983.9453881519
1935455.8097942343,966983.9463977051
1935455.6086839444,966983.9473738652
1935455.3462408143,966983.9485642151
1935455.1094232444,966983.9494836725
1935454.8370493588,966983.9507254179
1935454.616396872,966983.9517382628
1935454.3628208453,966983.9526653168
1935454.0835889913,966983.9538789999
1935453.8754200356,966983.9546777372
1935453.5890148864,966983.9557005691
1935453.3051125226,966983.9567750671
1935453.0136895564,966983.9574048916
1935452.795483411,966983.9577990448
1935452.4682016203,966983.9584356048
1935452.138730917,966983.9590917765
1935451.8661554486,966983.9596502157
1935451.5780431433,966983.9602883272
1935451.424604691,966983.9606119067
1935451.06589891,966983.9614439029
1935450.756978491,966983.9621388658
1935450.4855938943,966983.9627546131
1935450.1233713087,966983.9635663509
1935449.9869050935,966983.9638941803
1935449.6711805786,966983.964590732
1935449.4057612184,966983.9652182519
1935448.9130290523,966983.9663086991
1935448.4929203335,966983.9672644626
1935448.3686197817,966983.9675358062
1935448.0193566866,966983.9683241767
1935447.8767117118,966983.9686436381
1935447.4578839173,966983.969563737
1935447.258321315,966983.9700117962
1935447.0329772355,966983.9705196458
1935446.916213112,966983.9707929887
1935446.560885893,966983.9715864196
1935446.319149399,966983.9720960363
1935446.0428143097,966983.9727143547
1935445.8277677624,966983.9732107333
1935445.5678851216,966983.9737653063
1935445.3152415012,966983.9743266177
1935445.122932687,966983.9747506634
1935444.793325685,966983.9754700217
1935444.6321377635,966983.9758255014
1935444.3302497356,966983.9764847179
1935444.013060789,966983.977189335
1935443.8832070415,966983.9774575988
1935443.616177384,966983.9780344826
1935443.2155491244,966983.9789087692
1935442.982935277,966983.9793951142
1935442.649652058,966983.9801425157
1935442.5293101296,966983.980396568
1935442.2214039692,966983.9810753656
1935442.0367299952,966983.9814540714
1935441.6391678744,966983.9823100289
1935441.2292563426,966983.9831796269
1935441.012706499,966983.9836389234
1935440.8517778595,966983.9839902729
