1935429.5628911878,967067.18743923
1935429.6640074202,967067.1848216546
1935429.7661146678,967067.182165408
1935429.8754732758,967067.1793326323
1935429.9826128313,967067.1765428318
1935430.083092172,967067.1739277698
1935430.2412948245,967067.1698058833
1935430.3813003264,967067.1661187889
1935430.5126902699,967067.1626833495
1935430.6493905063,967067.1590870444
1935430.8573937903,967067.1536302955
1935431.04842462,967067.1486345964
1935431.1519305122,967067.1459103021
1935431.274509816,967067.1426914904
1935431.4547819342,967067.1379663331
1935431.5637127543,967067.1350946001
1935431.683993185,967067.1319352884
1935431.7902403825,967067.1291520731
1935431.8906355898,967067.1265231005
1935432.0276981867,967067.1229286484
1935432.1356608674,967067.1200952249
1935432.3098138482,967067.1155133042
1935432.4147457974,967067.1127662943
1935432.538141086,967067.1095344842
1935432.6395425631,967067.1068665975
1935432.7552024832,967067.1038342784
1935432.8651207527,967067.1009391926
1935433.0247069178,967067.0967571232
1935433.1333215064,967067.0939056859
1935433.265630014,967067.0904327309
1935433.3661510502,967067.0878017506
1935433.543289367,967067.0831570219
1935433.643612006,967067.0805215733
1935433.8245055233,967067.07577889
1935433.926048323,967067.0731240051
1935434.12133743,967067.0680070799
1935434.2840842172,967067.0637517819
1935434.4144447658,967067.0603403659
1935434.5736534444,967067.056164312
1935434.7459994273,967067.0516340564
1935434.8577095612,967067.048695171
1935435.0253741473,967067.0443005123
1935435.203358826,967067.0396346711
1935435.3050653464,967067.0369619235
1935435.5370099095,967067.0308492015
1935435.6827264435,967067.0270177375
1935435.8327775027,967067.023063831
1935435.9373472214,967067.0203225915
1935436.0775701872,967067.0166396579
1935436.2248533715,967067.0127527249
1935436.4098642073,967067.0078986862
1935436.5125389812,967067.0051952584
1935436.633025191,967067.0020250414
1935436.882739124,967066.9954385676
1935437.0235644213,967066.9917384108
1935437.2703925197,967066.9852360458
1935437.432738573,967066.9809642441
1935437.575386243,967066.9772198036
1935437.682758033,967066.9744034158
1935437.9291630078,967066.9679154201
1935438.0366757547,967066.965089161
1935438.1950225784,967066.960919201
1935438.328585321,967066.9574110078
1935438.437977517,967066.9545319282
1935438.6562282026,967066.948789891
1935438.819428007,967066.9444816066
1935438.9859560728,967066.9400897949
1935439.170097298,967066.9352343492
1935439.3468006847,967066.9305812863
1935439.4872406293,967066.9268720108
1935439.61353307,967066.9235482807
1935439.8160992563,967066.9181933893
1935439.979173225,967066.9138871066
1935440.096617027,967066.9107882348
1935440.236908257,967066.9070813267
1935440.400714208,967066.9027557587
1935440.5912370598,967066.8977147498
1935440.7524923491,967066.8934450673
1935440.962519363,967066.8878950498
1935441.152428447,967066.8828714482
1935441.3062230265,967066.8788045134
1935441.5204513634,967066.8731494307
1935441.6667583014,967066.8692704203
1935441.8081018035,967066.8655391216
1935441.979886909,967066.860994917
1935442.1173455662,967066.8573636392
1935442.2856613249,967066.8529052109
1935442.4565057557,967066.8482081731
1935442.633366864,967066.8434000408
1935442.8099060997,967066.8384978693
1935442.9383647363,967066.8349260493
1935443.143346542,967066.8294182551
1935443.2892766024,967066.8255833858
1935443.4522098592,967066.8213022302
1935443.6421881781,967066.8163156626
1935443.7597387396,967066.813215086
1935443.877348974,967066.8100296555
1935444.02916701,967066.805666201
1935444.1395479417,967066.8030841108
1935444.3359522056,967066.8002149137
1935444.4714557843,967066.8002685661
1935444.5840295753,967066.8012671897
1935444.816925084,967066.8036139521
1935445.1029254305,967066.8116519444
1935445.2481190874,967066.8195300647
1935445.3718985785,967066.8282069698
1935445.5677046785,967066.8457291555
1935445.709635931,967066.8614168563
1935445.8582232909,967066.8802632884
1935446.0283421576,967066.9099874416
1935446.154376697,967066.9280641855
1935446.276827012,967066.9418882396
1935446.507715852,967066.9863426791
1935446.6989467784,967067.0288658488
1935446.8046981678,967067.0531391994
1935446.9770908921,967067.0996696246
1935447.1139437368,967067.1331884328
1935447.2555027762,967067.1599883436
1935447.3970244257,967067.1954541858
1935447.4985108413,967067.2287659316
1935447.627992274,967067.2716853647
1935447.7682545865,967067.3209930958
1935447.898823035,967067.3703789624
1935447.9975410714,967067.4099515754
1935448.126447685,967067.4641923993
1935448.2469295966,967067.5182165357
1935448.3488597919,967067.5669372766
1935448.440689955,967067.6127448416
1935448.5370902661,967067.6648413126
1935448.7012027807,967067.7685911345
1935448.8047976275,967067.8303520189
1935448.9063532562,967067.897698528
1935449.0157335938,967067.9726093587
1935449.1670353897,967068.072314479
1935449.2725572921,967068.1444339207
1935449.470189591,967068.2904883088
1935449.5555455426,967068.3541339632
1935449.7610144466,967068.5061048467
1935449.9240417772,967068.633671125
1935450.014233289,967068.7092537578
1935450.148685781,967068.829601498
1935450.2672507078,967068.9447712235
1935450.3911917615,967069.0713353589
1935450.5144131472,967069.1972549573
1935450.588730599,967069.2732964039
1935450.6603331976,967069.3493810988
1935450.743986242,967069.4387676619
1935450.8269718864,967069.526959642
1935450.9682264214,967069.6754300395
1935451.0448764379,967069.7552025351
1935451.2296097989,967069.9429126133
1935451.319970613,967070.0348697337
1935451.4467768557,967070.169870501
1935451.5352233339,967070.2690283802
1935451.6519770648,967070.406492911
1935451.7340215773,967070.5036016906
1935451.835495072,967070.6280446346
1935451.9366003028,967070.7604951555
1935452.0232227491,967070.879705431
1935452.1145654935,967071.0060107829
1935452.202454103,967071.1252161452
1935452.3060766736,967071.2624626802
1935452.3965068592,967071.3870281392
1935452.4760919847,967071.5035701332
1935452.5413009226,967071.604944126
1935452.6242039765,967071.7420630313
1935452.6862696637,967071.8520227586
1935452.751077622,967071.9737163463
1935452.8089203662,967072.0910432832
1935452.877272247,967072.2441494819
1935452.94859342,967072.4174948902
1935452.9968543933,967072.5328386312
1935453.071895276,967072.7088861021
1935453.1281374756,967072.8382677921
1935453.1955177726,967073.0022097018
1935453.2317994097,967073.1010543332
1935453.2692013674,967073.2132452696
1935453.3041820705,967073.3190100963
1935453.345174448,967073.4401524328
1935453.38406634,967073.5515415871
1935453.425569767,967073.6659784567
1935453.4670744978,967073.7852857418
1935453.5064568757,967073.9107063042
1935453.542782307,967074.0424686123
1935453.572868283,967074.1550888325
1935453.6115343017,967074.2977904616
1935453.6491339076,967074.4559098899
1935453.673360648,967074.5775672001
1935453.6933763986,967074.699680613
1935453.7136324276,967074.8421453554
1935453.733534582,967074.9729297344
1935453.751111247,967075.0793570008
1935453.7717854574,967075.2222155494
1935453.7830473687,967075.3320691882
1935453.796217476,967075.4740823393
1935453.8082610625,967075.5903882063
1935453.822712509,967075.711800763
1935453.8379586386,967075.8807074681
1935453.8457395856,967076.0660568816
1935453.8458901162,967076.1923502836
1935453.8470189003,967076.3015224482
1935453.8501006989,967076.4198094015
1935453.8521745773,967076.522707787
1935453.8504437588,967076.645343047
1935453.8463014404,967076.7521086527
1935453.8428100876,967076.8820223148
1935453.8414723799,967077.01018157
1935453.8420961606,967077.1130305895
1935453.8413256025,967077.2193305767
